,answer_32214,answer_32215,answer_32268,answer_32245,x,y,mu_x,mu_y,width,height,angle
246,1,-1,-1,1,-0.326633166,-0.045226131,-0.185628874,-0.080874861,0.9223892,1.040960859,-146.6080452
247,1,-1,-1,2,0.005025126,-0.236180905,0.036752704,-0.112047112,0.92980774,1.043128675,-145.5277084
248,1,-1,-1,3,0.316582915,-0.417085427,0.276533778,-0.144786412,0.833974957,1.017860144,-168.2247642
249,1,-1,-1,-1,-0.085427136,-0.185929648,-0.046692905,-0.099300331,0.967648214,1.112216113,-122.9279712
250,2,0,0,0,-0.195979899,0.316582915,-0.181697543,0.335672052,0.708643706,0.860458041,-167.1311777
251,2,0,0,1,-0.055276382,0.236180905,0.06930973,0.318569982,0.826357063,0.852961901,-153.9646401
252,2,0,0,2,0.035175879,0.185929648,0.212996812,0.308289342,0.763332707,0.845004976,175.1243758
253,2,0,0,3,0.316582915,0.145728643,0.349424294,0.306514936,0.685506196,0.844162329,171.3344679
254,2,0,0,-1,0.195979899,0.095477387,0.20212785,0.314601102,0.843819028,0.844969718,-159.565405
255,2,0,1,0,-0.175879397,0.306532663,-0.118637875,0.249723143,0.728499528,0.955559347,-159.7261951
256,2,0,1,1,0.407035176,-0.025125628,0.191130677,0.19240021,0.830030861,0.965942926,-149.3365295
257,2,0,1,2,0.407035176,-0.025125628,0.323916303,0.16645271,0.762224705,0.934635437,-168.3387508
258,2,0,1,3,0.417085427,-0.025125628,0.446760341,0.149616083,0.672875206,0.926243452,-177.0694762
259,2,0,1,-1,0.407035176,-0.025125628,0.328561585,0.170543864,0.812390891,0.946889421,-158.798637
260,2,0,2,0,-0.125628141,0.27638191,-0.050499368,0.157764053,0.737756894,1.054386749,-154.6616304
261,2,0,2,1,0.658291457,-0.175879397,0.315489543,0.047798985,0.802080883,1.038109688,-149.5774825
262,2,0,2,2,0.658291457,-0.175879397,0.429651043,0.011354761,0.727712658,0.98141323,-164.6806373
263,2,0,2,3,0.658291457,-0.175879397,0.532711821,-0.014709539,0.632207409,0.951971702,-173.8930147
264,2,0,2,-1,0.658291457,-0.175879397,0.443229611,0.011753119,0.75605024,0.990056789,-160.0038838
265,2,0,3,0,0.306532663,-0.286432161,0.273751096,-0.275352383,0.66294393,0.84793026,166.4786613
266,2,0,3,1,0.819095477,-0.266331658,0.566044867,-0.245777571,0.62066256,0.844776544,170.1972619
267,2,0,3,2,0.819095477,-0.266331658,0.602001966,-0.242197384,0.567363953,0.841814023,172.7657355
268,2,0,3,3,0.869346734,-0.296482412,0.648795955,-0.237341455,0.50677466,0.840906985,174.8154391
269,2,0,3,-1,0.869346734,-0.296482412,0.623326854,-0.239922757,0.551434933,0.842053892,173.4786092
270,2,0,-1,0,-0.195979899,0.316582915,-0.133893433,0.271538631,0.724447861,0.962890487,-157.1039965
271,2,0,-1,1,-0.035175879,0.226130653,0.193593937,0.177369002,0.809448235,1.049480512,-144.9471307
272,2,0,-1,2,0.206030151,0.085427136,0.334471854,0.136388282,0.754324241,1.017301293,-158.1027717
273,2,0,-1,3,0.557788945,-0.115577889,0.463734635,0.098851962,0.672858083,1.005089772,-167.7146006
274,2,0,-1,-1,0.487437186,-0.075376884,0.338522629,0.135032399,0.795546561,1.041209282,-151.2686149
275,2,1,0,0,-0.316582915,0.386934673,-0.340717625,0.251967295,0.7255399,0.9340535,-179.973619
276,2,1,0,1,-0.195979899,0.316582915,-0.118375915,0.247137883,0.842657371,0.908662937,175.4335747
277,2,1,0,2,0.025125628,0.195979899,0.055370705,0.242088814,0.809548213,0.889953712,171.4633974
278,2,1,0,3,0.206030151,0.085427136,0.228863025,0.241580655,0.723933562,0.877261127,170.4769693
279,2,1,0,-1,0.135678392,0.125628141,-0.002381689,0.245797539,0.89429662,0.921773959,-66.87509582
280,2,1,1,0,-0.296482412,0.376884422,-0.286877953,0.17789551,0.761811402,0.998116267,-169.8475569
281,2,1,1,1,-0.125628141,0.27638191,-0.007567672,0.138224745,0.880923908,0.995511705,-152.2227274
282,2,1,1,2,0.206030151,0.085427136,0.168504506,0.111410243,0.826742552,0.962477406,-165.1434327
283,2,1,1,3,0.396984925,-0.035175879,0.333467679,0.09100411,0.728207037,0.942339073,-176.4927176
284,2,1,1,-1,0.396984925,-0.035175879,0.133195304,0.119056128,0.905047293,0.996696189,-141.031381
285,2,1,2,0,-0.266331658,0.35678392,-0.22885779,0.104750563,0.784262634,1.070022992,-160.5070606
286,2,1,2,1,0.306532663,-0.195979899,0.117084532,0.015111468,0.868843661,1.084303876,-143.5235428
287,2,1,2,2,0.59798995,-0.185929648,0.284449746,-0.031233488,0.804061876,1.013266955,-157.8507068
288,2,1,2,3,0.648241206,-0.175879397,0.431480936,-0.066112407,0.698114659,0.963668766,-171.665875
289,2,1,2,-1,0.648241206,-0.175879397,0.268834444,-0.024027547,0.860681029,1.051403103,-144.4362533
290,2,1,3,0,0.236180905,-0.35678392,0.131787613,-0.357940222,0.695267543,0.853654608,152.8664479
291,2,1,3,1,0.658291457,-0.246231156,0.446999947,-0.313804488,0.696484406,0.848278999,155.1875991
292,2,1,3,2,0.728643216,-0.216080402,0.50836737,-0.304936855,0.629268731,0.832263957,165.648239
293,2,1,3,3,0.778894472,-0.246231156,0.57626444,-0.296067893,0.56009927,0.827710457,170.8099236
294,2,1,3,-1,0.75879397,-0.236180905,0.531586804,-0.302287136,0.63011291,0.834294562,165.4687565
295,2,1,-1,0,-0.316582915,0.386934673,-0.302827676,0.203059129,0.760003223,0.990910961,-168.7764664
296,2,1,-1,1,-0.175879397,0.306532663,-0.011479208,0.141079424,0.866563815,1.054147667,-144.5764927
297,2,1,-1,2,0.035175879,0.185929648,0.174190582,0.098605367,0.82097096,1.034277037,-153.431198
298,2,1,-1,3,0.226130653,0.075376884,0.349679376,0.054601751,0.731569054,1.013757758,-165.020376
299,2,1,-1,-1,0.206030151,0.085427136,0.136675658,0.103064021,0.884700379,1.083025606,-138.9998491
300,2,2,0,0,-0.386934673,0.427135678,-0.43940379,0.204544501,0.657381354,0.963591902,-176.6059579
301,2,2,0,1,-0.316582915,0.386934673,-0.267207258,0.191208071,0.779303795,0.943568674,-176.4628791
302,2,2,0,2,-0.005025126,0.206030151,-0.097781506,0.17856521,0.816338722,0.926314215,179.0429206
303,2,2,0,3,0.065326633,0.165829146,0.102083564,0.175581576,0.760289368,0.914079819,168.4616262
304,2,2,0,-1,-0.316582915,0.386934673,-0.18630147,0.191006635,0.89293958,0.938538449,-174.7213938
305,2,2,1,0,-0.35678392,0.407035176,-0.396055679,0.135300346,0.690017983,1.02498051,-170.3860481
306,2,2,1,1,-0.316582915,0.376884422,-0.178064975,0.094622875,0.838481023,1.01783771,-161.0318668
307,2,2,1,2,0.015075377,0.155778894,0.009316006,0.058995692,0.851100611,0.992873345,-163.2836417
308,2,2,1,3,0.376884422,-0.065326633,0.210997029,0.035190352,0.786935282,0.962456387,-178.4195948
309,2,2,1,-1,-0.306532663,0.376884422,-0.062302303,0.080260565,0.919077029,1.033038263,-142.5326419
310,2,2,2,0,-0.336683417,0.396984925,-0.350644122,0.072279136,0.716830329,1.084816012,-164.0262421
311,2,2,2,1,-0.316582915,0.376884422,-0.071704532,-0.008040091,0.863122952,1.102736165,-147.6319418
312,2,2,2,2,0.015075377,0.005025126,0.125832822,-0.068188415,0.851168184,1.048146055,-152.8967388
313,2,2,2,3,0.608040201,-0.216080402,0.319160558,-0.110172667,0.775128751,0.97872733,-170.6339467
314,2,2,2,-1,0.497487437,-0.256281407,0.074837753,-0.043620226,0.901319245,1.114071775,-137.3445975
315,2,2,3,0,0.035175879,-0.67839196,-0.000386171,-0.433652278,0.683882158,0.824785906,150.9208035
316,2,2,3,1,0.075376884,-0.788944724,0.307280477,-0.380018956,0.721397244,0.884887566,135.4918113
317,2,2,3,2,0.467336683,-0.386934673,0.401113512,-0.364592102,0.67304266,0.848388655,150.2317572
318,2,2,3,3,0.698492462,-0.256281407,0.498617588,-0.345838498,0.614447184,0.833849146,160.7749968
319,2,2,3,-1,0.638190955,-0.286432161,0.423471066,-0.359062647,0.690558914,0.859442455,146.800887
320,2,2,-1,0,-0.386934673,0.427135678,-0.410977372,0.16322122,0.686340444,1.010529634,-170.5101811
321,2,2,-1,1,-0.316582915,0.376884422,-0.187109755,0.11156519,0.835005523,1.043229968,-153.9766779
322,2,2,-1,2,0.015075377,0.195979899,0.008478454,0.062877796,0.848549359,1.046047582,-152.1147248
323,2,2,-1,3,0.135678392,0.125628141,0.224187864,0.015021248,0.796845457,1.019555353,-163.3747718
324,2,2,-1,-1,-0.316582915,0.386934673,-0.066366924,0.082814964,0.900551414,1.096550387,-138.1388424
325,2,3,0,0,-0.638190955,0.547738693,-0.530281918,0.145372211,0.603718148,0.997716542,-176.6685771
326,2,3,0,1,-0.316582915,0.366834171,-0.400888242,0.126873734,0.691247135,0.981375099,-174.992146
327,2,3,0,2,-0.095477387,0.256281407,-0.259081938,0.109218866,0.754715758,0.962305819,-172.9104126
328,2,3,0,3,-0.005025126,0.206030151,-0.059567197,0.087789959,0.711988462,0.930580921,-177.968004
329,2,3,0,-1,-0.447236181,0.447236181,-0.367264925,0.125430439,0.779663055,0.97988875,-171.2657722
330,2,3,1,0,-0.628140704,0.537688442,-0.494931639,0.08175135,0.63361499,1.049482359,-172.0642451
331,2,3,1,1,-0.316582915,0.336683417,-0.336867354,0.039675113,0.738722848,1.042443466,-166.5432365
332,2,3,1,2,0.015075377,0.025125628,-0.171557991,-0.00189829,0.782903519,1.024935914,-162.1948999
333,2,3,1,3,0.216080402,-0.256281407,0.03748292,-0.048288794,0.738540943,0.976241613,-168.7789574
334,2,3,1,-1,-0.417085427,0.417085427,-0.275608549,0.028182555,0.826161305,1.053370118,-156.6451628
335,2,3,2,0,-0.628140704,0.537688442,-0.459768038,0.029015751,0.660559109,1.094205409,-167.2909428
336,2,3,2,1,-0.316582915,0.316582915,-0.26104399,-0.044396809,0.77627843,1.106974981,-156.7080046
337,2,3,2,2,0.005025126,-0.407035176,-0.072505914,-0.114539584,0.792237,1.083833144,-152.9772648
338,2,3,2,3,0.286432161,-0.467336683,0.142698881,-0.184281223,0.741601626,0.997825674,-161.0037451
339,2,3,2,-1,-0.396984925,0.386934673,-0.166308894,-0.074880322,0.83786375,1.138831062,-145.146971
340,2,3,3,0,-0.226130653,-1,-0.128469295,-0.502811993,0.666379484,0.775969854,150.8474237
341,2,3,3,1,-0.125628141,-1,0.112598001,-0.475290884,0.707329278,0.8264791,-55.68455828
342,2,3,3,2,-0.005025126,-0.949748744,0.233603879,-0.461073225,0.678705334,0.780910798,141.4709214
343,2,3,3,3,0.326633166,-0.618090452,0.351539705,-0.447211256,0.637842636,0.758583517,156.6771674
344,2,3,3,-1,0.216080402,-0.718592965,0.236632007,-0.460521324,0.704810314,0.819081465,-54.66473461
345,2,3,-1,0,-0.638190955,0.547738693,-0.508729196,0.110604429,0.628408597,1.03260829,-172.7617565
346,2,3,-1,1,-0.316582915,0.35678392,-0.349390834,0.066482794,0.742429603,1.04399589,-164.2137083
347,2,3,-1,2,-0.065326633,0.206030151,-0.179850821,0.01750752,0.788554558,1.054531281,-156.9491718
348,2,3,-1,3,0.025125628,0.145728643,0.044725287,-0.047932904,0.747316825,1.029606851,-160.1044991
349,2,3,-1,-1,-0.43718593,0.43718593,-0.286326366,0.04689702,0.824668476,1.078434272,-152.2384246
350,2,-1,0,0,-0.497487437,0.487437186,-0.435572847,0.197075965,0.708884265,0.974861212,178.4904484
351,2,-1,0,1,-0.316582915,0.386934673,-0.213792512,0.203151284,0.86976507,0.958839222,159.252728
352,2,-1,0,2,0.015075377,0.195979899,-0.014703346,0.212270662,0.863051194,0.9539171,143.9418247
353,2,-1,0,3,0.175879397,0.105527638,0.205152316,0.229359577,0.769584069,0.924058178,154.8636719
354,2,-1,0,-1,-0.055276382,0.236180905,-0.10085266,0.213941194,0.913549852,1.012683283,-62.17114559
355,2,-1,1,0,-0.497487437,0.487437186,-0.386984915,0.12993712,0.755897444,1.026406294,-173.7486367
356,2,-1,1,1,-0.306532663,0.376884422,-0.102384013,0.10750016,0.955813783,1.006245774,-156.6676818
357,2,-1,1,2,0.025125628,0.185929648,0.10880952,0.093364273,0.927480265,0.976775135,-176.2612172
358,2,-1,1,3,0.407035176,-0.025125628,0.317758204,0.087237484,0.7929636,0.958921929,173.7944616
359,2,-1,1,-1,0.407035176,-0.025125628,0.045120498,0.103756312,0.980580849,1.043727862,-103.7861924
360,2,-1,2,0,-0.477386935,0.477386935,-0.334904169,0.068295599,0.794666553,1.079381991,-164.7055277
361,2,-1,2,1,-0.306532663,0.376884422,0.02692936,0.001654167,0.950223365,1.101146799,-134.633178
362,2,-1,2,2,0.648241206,-0.175879397,0.236595774,-0.037045577,0.905089695,1.022874833,-152.3751031
363,2,-1,2,3,0.658291457,-0.175879397,0.422873253,-0.062465675,0.762207856,0.968940278,-176.2098371
364,2,-1,2,-1,0.658291457,-0.175879397,0.196218796,-0.02335442,0.950383482,1.093260927,-126.93139
365,2,-1,3,0,-0.175879397,-1,0.04674526,-0.403726429,0.703682479,0.899953412,139.3024105
366,2,-1,3,1,0.778894472,-0.246231156,0.413799621,-0.322836899,0.720487214,0.915729755,139.2044632
367,2,-1,3,2,0.798994975,-0.256281407,0.49802283,-0.303974363,0.660615201,0.868447631,155.3299405
368,2,-1,3,3,0.819095477,-0.266331658,0.580212676,-0.285762839,0.583685279,0.84940712,165.9624754
369,2,-1,3,-1,0.819095477,-0.266331658,0.519400004,-0.299210111,0.670094075,0.872605414,154.1596302
370,2,-1,-1,0,-0.497487437,0.487437186,-0.402699953,0.156127651,0.751413468,1.014384124,-173.5262392
371,2,-1,-1,1,-0.316582915,0.386934673,-0.109240156,0.115525418,0.939899736,1.054433528,-140.5999985
372,2,-1,-1,2,0.015075377,0.195979899,0.111783284,0.084915951,0.921779053,1.041223953,-146.5464384
373,2,-1,-1,3,0.396984925,-0.025125628,0.333414699,0.053199056,0.80919363,1.012673992,-167.717328
374,2,-1,-1,-1,0.085427136,0.155778894,0.04463096,0.093578777,0.966370532,1.113214279,-123.0009659
375,3,0,0,0,-0.195979899,0.829145729,-0.128513604,0.483037276,0.678150625,0.770814507,-136.3710378
376,3,0,0,1,-0.045226131,0.738693467,0.142185156,0.456516505,0.731113528,0.842599567,-105.6725647
377,3,0,0,2,0.105527638,0.658291457,0.275409491,0.44256106,0.737607094,0.762259169,-122.6878708
378,3,0,0,3,0.467336683,0.577889447,0.401620039,0.435274656,0.674978076,0.746607401,176.3935897
379,3,0,0,-1,0.376884422,0.577889447,0.275959616,0.446596086,0.73870537,0.825840297,-102.7450385
380,3,0,1,0,-0.185929648,0.809045226,-0.072640847,0.421298863,0.691931479,0.867258838,-141.0256529
381,3,0,1,1,0.618090452,0.226130653,0.254973447,0.35460661,0.768110705,0.919368418,-129.5777075
382,3,0,1,2,0.618090452,0.226130653,0.377039905,0.328223314,0.73334959,0.859200803,-155.4787373
383,3,0,1,3,0.668341709,0.286432161,0.490028425,0.308915664,0.652562425,0.845124501,-172.4912171
384,3,0,1,-1,0.668341709,0.286432161,0.388103119,0.329273434,0.761016352,0.879045542,-143.7294893
385,3,0,2,0,-0.185929648,0.798994975,-0.015879823,0.353847405,0.69768254,0.973620041,-142.6820829
386,3,0,2,1,0.829145729,0.035175879,0.364535056,0.229218852,0.754691313,1.003504463,-141.5897501
387,3,0,2,2,0.869346734,0.085427136,0.47099674,0.192780315,0.698679175,0.941761031,-158.3974821
388,3,0,2,3,0.879396985,0.095477387,0.567167589,0.163319311,0.611964509,0.91399356,-170.1579763
389,3,0,2,-1,0.879396985,0.095477387,0.487247541,0.189435565,0.717543668,0.950708514,-154.762664
390,3,0,3,0,0.366834171,-0.145728643,0.356350672,-0.078967651,0.649639421,0.847758384,177.0576646
391,3,0,3,1,0.989949749,-0.035175879,0.628921252,-0.072378833,0.567376671,0.85345875,176.222016
392,3,0,3,2,1,-0.035175879,0.654518649,-0.072076933,0.523691152,0.853545711,176.4835268
393,3,0,3,3,1,-0.035175879,0.690475123,-0.070764116,0.469755774,0.854497476,176.9775011
394,3,0,3,-1,1,-0.035175879,0.672337074,-0.071209447,0.504378419,0.854216808,176.7673066
395,3,0,-1,0,-0.185929648,0.819095477,-0.090885962,0.439423174,0.684217361,0.866237414,-140.3036177
396,3,0,-1,1,-0.035175879,0.718592965,0.242986502,0.346984127,0.756336632,0.98569037,-134.4811383
397,3,0,-1,2,0.175879397,0.587939698,0.372381349,0.310922451,0.721067432,0.940737422,-151.2457202
398,3,0,-1,3,0.618090452,0.366834171,0.49199859,0.276942491,0.650606454,0.928567814,-164.5187579
399,3,0,-1,-1,0.527638191,0.407035176,0.382453395,0.307478517,0.749670827,0.966670651,-144.7343132
400,3,1,0,0,-0.27638191,0.768844221,-0.27012632,0.44638286,0.704469548,0.78806486,-146.2214755
401,3,1,0,1,-0.145728643,0.718592965,-0.029534606,0.421890087,0.758503813,0.860654977,-109.53858
402,3,1,0,2,0.035175879,0.608040201,0.13435169,0.404046303,0.764190734,0.807549361,-118.1366029
403,3,1,0,3,0.195979899,0.407035176,0.292798965,0.392753296,0.718307698,0.77569051,178.0485261
404,3,1,0,-1,0.065326633,0.51758794,0.099007113,0.411215733,0.767033493,0.904401579,-101.5924094
405,3,1,1,0,-0.266331658,0.748743719,-0.223270607,0.393954333,0.713751759,0.879013681,-144.4996738
406,3,1,1,1,-0.115577889,0.67839196,0.075237506,0.332368819,0.789416585,0.962976249,-126.1720252
407,3,1,1,2,0.055276382,0.537688442,0.238344223,0.296360123,0.776515867,0.901097846,-144.4278696
408,3,1,1,3,0.527638191,0.115577889,0.388871374,0.26884954,0.70875625,0.869847729,-168.8471989
409,3,1,1,-1,0.477386935,0.055276382,0.220725672,0.303213844,0.806297022,0.962448925,-125.2751413
410,3,1,2,0,-0.266331658,0.748743719,-0.176052127,0.339438358,0.71785745,0.977204109,-143.4981601
411,3,1,2,1,-0.095477387,0.648241206,0.186456207,0.22229193,0.788468124,1.067993781,-134.1824121
412,3,1,2,2,0.738693467,-0.065326633,0.34126931,0.169327286,0.75653327,0.988332721,-149.4019574
413,3,1,2,3,0.778894472,-0.025125628,0.477120007,0.12702347,0.676091227,0.93865078,-166.2563464
414,3,1,2,-1,0.768844221,-0.035175879,0.337237651,0.172513921,0.790047901,1.02949024,-139.3734153
415,3,1,3,0,0.296482412,-0.175879397,0.244914729,-0.140301761,0.682239808,0.844528972,175.751034
416,3,1,3,1,0.819095477,-0.115577889,0.541005675,-0.127709263,0.645335522,0.851742596,172.3457923
417,3,1,3,2,0.859296482,-0.105527638,0.581680676,-0.126447014,0.585383681,0.850964995,173.6760781
418,3,1,3,3,0.909547739,-0.095477387,0.633069067,-0.123564131,0.521726008,0.852504158,174.7607601
419,3,1,3,-1,0.889447236,-0.095477387,0.60398744,-0.124818162,0.572458048,0.852388144,174.0077318
420,3,1,-1,0,-0.266331658,0.75879397,-0.240511814,0.412648899,0.708340686,0.866729799,-143.8796413
421,3,1,-1,1,-0.135678392,0.698492462,0.059700521,0.335930218,0.776902849,1.008194852,-129.8318471
422,3,1,-1,2,0.035175879,0.59798995,0.230087781,0.290511616,0.76236301,0.970921656,-143.4126871
423,3,1,-1,3,0.27638191,0.316582915,0.389227336,0.246435274,0.703943634,0.948203682,-160.1462059
424,3,1,-1,-1,0.085427136,0.457286432,0.209569643,0.293854203,0.797977363,1.031222505,-131.140068
425,3,2,0,0,-0.427135678,0.698492462,-0.38448,0.418291083,0.653256817,0.804439548,-158.1003284
426,3,2,0,1,-0.306532663,0.527638191,-0.188518203,0.390285839,0.761040979,0.848660997,-127.978005
427,3,2,0,2,0.025125628,0.407035176,-0.011868126,0.366378904,0.788366352,0.846670696,-120.0048203
428,3,2,0,3,0.125628141,0.366834171,0.182076425,0.352324025,0.772835539,0.806416609,167.3740307
429,3,2,0,-1,-0.336683417,0.537688442,-0.083227508,0.383214717,0.786349835,0.933765567,-105.929644
430,3,2,1,0,-0.417085427,0.668341709,-0.348026775,0.373062998,0.668002821,0.883436735,-152.9826668
431,3,2,1,1,-0.306532663,0.51758794,-0.100356169,0.315062184,0.78780087,0.969114552,-130.7854749
432,3,2,1,2,0.025125628,0.306532663,0.090793344,0.269058387,0.811224413,0.944155363,-135.9373893
433,3,2,1,3,0.457286432,0.035175879,0.285414348,0.235777991,0.779499242,0.891297241,-165.3414955
434,3,2,1,-1,-0.296482412,0.497487437,0.03619305,0.289791453,0.823271513,1.027755605,-120.0209605
435,3,2,2,0,-0.417085427,0.668341709,-0.312075569,0.329313343,0.677955391,0.966438682,-149.4744941
436,3,2,2,1,-0.306532663,0.507537688,-0.000326827,0.225215227,0.796554663,1.094440496,-132.578262
437,3,2,2,2,0.025125628,0.246231156,0.198104985,0.155564924,0.806808489,1.03801126,-140.6017231
438,3,2,2,3,0.718592965,-0.095477387,0.384435489,0.102464323,0.754538368,0.960655847,-161.3934473
439,3,2,2,-1,0.668341709,-0.105527638,0.16069675,0.175334543,0.825518541,1.116708715,-129.2185965
440,3,2,3,0,0.085427136,-0.316582915,0.123746794,-0.201888529,0.703444052,0.841306425,173.7674693
441,3,2,3,1,0.658291457,-0.185929648,0.44239627,-0.174053473,0.72357289,0.862927805,159.4749779
442,3,2,3,2,0.738693467,-0.165829146,0.507412892,-0.169861474,0.650254644,0.858216432,165.7809353
443,3,2,3,3,0.819095477,-0.135678392,0.581013043,-0.160709152,0.576911163,0.857370809,169.8745032
444,3,2,3,-1,0.788944724,-0.145728643,0.53333563,-0.165002769,0.649629636,0.85946797,166.5187191
445,3,2,-1,0,-0.427135678,0.698492462,-0.362794914,0.39182918,0.662447492,0.863464665,-153.1729244
446,3,2,-1,1,-0.306532663,0.51758794,-0.117653074,0.326898518,0.771398108,0.993285725,-131.8188798
447,3,2,-1,2,0.025125628,0.366834171,0.078130671,0.273440808,0.795193795,0.997172747,-136.4785135
448,3,2,-1,3,0.175879397,0.296482412,0.282676097,0.222952674,0.77119344,0.962354066,-154.6089379
449,3,2,-1,-1,-0.326633166,0.527638191,0.019605606,0.291780591,0.811725847,1.074605046,-124.566741
450,3,3,0,0,-0.628140704,0.658291457,-0.483879252,0.38806274,0.608324091,0.822257991,-163.8659225
451,3,3,0,1,-0.316582915,0.477386935,-0.340682681,0.355647031,0.685929158,0.848011007,-154.3597293
452,3,3,0,2,-0.085427136,0.346733668,-0.188956891,0.323074165,0.72604483,0.865776515,-147.8607903
453,3,3,0,3,-0.005025126,0.306532663,0.004580201,0.28633228,0.703771193,0.842263039,-163.0490459
454,3,3,0,-1,-0.447236181,0.557788945,-0.290688911,0.347827379,0.743553359,0.891104023,-136.0030888
455,3,3,1,0,-0.628140704,0.658291457,-0.456111548,0.348924339,0.621915598,0.888999536,-159.0994302
456,3,3,1,1,-0.316582915,0.457286432,-0.282489041,0.291475149,0.707018223,0.950770198,-147.6458385
457,3,3,1,2,0.015075377,0.206030151,-0.109534482,0.233299759,0.735755137,0.973525374,-145.3945902
458,3,3,1,3,0.145728643,0.065326633,0.095414309,0.170769303,0.713987601,0.936149626,-156.5635168
459,3,3,1,-1,-0.427135678,0.537688442,-0.204872335,0.267768522,0.755724582,1.017091341,-135.4739072
460,3,3,2,0,-0.628140704,0.658291457,-0.430010345,0.313787514,0.631608668,0.955197595,-155.3862014
461,3,3,2,1,-0.316582915,0.447236181,-0.215055514,0.221049568,0.71913242,1.067844914,-143.0753374
462,3,3,2,2,0.015075377,0.135678392,-0.021074216,0.133375178,0.737007305,1.082596411,-143.5361665
463,3,3,2,3,0.346733668,-0.206030151,0.192586673,0.043344932,0.709093582,1.016042518,-153.2096473
464,3,3,2,-1,-0.417085427,0.527638191,-0.105890052,0.172996719,0.75608593,1.147245443,-135.4027113
465,3,3,3,0,0.025125628,-0.35678392,-0.004720488,-0.266422708,0.676077944,0.82093883,-176.469719
466,3,3,3,1,0.266331658,-0.346733668,0.252208724,-0.272659504,0.754738335,0.802905517,175.0950247
467,3,3,3,2,0.336683417,-0.336683417,0.343071371,-0.27541453,0.679562198,0.795925294,174.5645143
468,3,3,3,3,0.447236181,-0.326633166,0.438180878,-0.275314553,0.616848292,0.792963753,175.0777145
469,3,3,3,-1,0.407035176,-0.336683417,0.362248211,-0.273790102,0.710934699,0.797646139,174.2391487
470,3,3,-1,0,-0.628140704,0.658291457,-0.468412949,0.366937236,0.61739863,0.865985524,-159.96762
471,3,3,-1,1,-0.316582915,0.467336683,-0.297906755,0.310315974,0.699920432,0.949392872,-146.5333741
472,3,3,-1,2,-0.065326633,0.316582915,-0.124303334,0.250344151,0.729275067,0.998321695,-143.5954926
473,3,3,-1,3,0.025125628,0.256281407,0.09029032,0.175311196,0.708810703,0.991488157,-152.2174997
474,3,3,-1,-1,-0.43718593,0.547738693,-0.221980877,0.282415085,0.745902084,1.036852533,-135.3318641
475,3,-1,0,0,-0.467336683,0.67839196,-0.359503959,0.42130311,0.728131312,0.801170569,-152.4004035
476,3,-1,0,1,-0.306532663,0.628140704,-0.099614692,0.406005326,0.786073597,0.917847155,-95.81822634
477,3,-1,0,2,0.025125628,0.51758794,0.097016208,0.396658384,0.786701702,0.884318544,-88.7115958
478,3,-1,0,3,0.35678392,0.507537688,0.292808949,0.394456126,0.75384363,0.800233329,140.6972489
479,3,-1,0,-1,0.125628141,0.507537688,0.037184335,0.404976767,0.783706811,0.99318339,-92.02994963
480,3,-1,1,0,-0.467336683,0.67839196,-0.315070529,0.375543782,0.74422387,0.885811854,-145.0448582
481,3,-1,1,1,-0.306532663,0.618090452,0.011944278,0.326059899,0.831207229,1.010100997,-112.7937554
482,3,-1,1,2,0.025125628,0.43718593,0.211896726,0.296006292,0.838864472,0.930083847,-122.4399055
483,3,-1,1,3,0.618090452,0.226130653,0.394786929,0.275573557,0.758563919,0.867222497,-173.2207882
484,3,-1,1,-1,0.577889447,0.175879397,0.172369166,0.306896964,0.841497721,1.032034923,-108.8699833
485,3,-1,2,0,-0.457286432,0.668341709,-0.270255991,0.329240956,0.752667815,0.978000005,-141.8285614
486,3,-1,2,1,-0.306532663,0.608040201,0.131416817,0.225933069,0.839296934,1.10807291,-124.1416585
487,3,-1,2,2,0.819095477,0.025125628,0.324034892,0.175038384,0.823131654,1.002462779,-140.1976923
488,3,-1,2,3,0.829145729,0.035175879,0.486453722,0.137467497,0.716663405,0.933261291,-167.3406089
489,3,-1,2,-1,0.829145729,0.035175879,0.301688104,0.184292774,0.844600508,1.074653389,-126.5125433
490,3,-1,3,0,0.216080402,-0.236180905,0.203235544,-0.158459475,0.735001661,0.870676124,160.2685423
491,3,-1,3,1,0.929648241,-0.065326633,0.542296959,-0.118432973,0.678394497,0.869897426,164.6950229
492,3,-1,3,2,0.959798995,-0.055276382,0.592016039,-0.112883617,0.603325649,0.863784791,169.877519
493,3,-1,3,3,0.979899497,-0.055276382,0.647683514,-0.105457901,0.527741941,0.861203483,173.1367487
494,3,-1,3,-1,0.969849246,-0.055276382,0.613712076,-0.109509083,0.593342432,0.8636881,170.7192149
495,3,-1,-1,0,-0.467336683,0.67839196,-0.332132256,0.393103402,0.736575113,0.869758013,-144.8944517
496,3,-1,-1,1,-0.306532663,0.618090452,-0.006658053,0.330060262,0.82227459,1.043709565,-118.9975993
497,3,-1,-1,2,0.025125628,0.487437186,0.200652467,0.289977485,0.827780119,0.994467136,-130.825548
498,3,-1,-1,3,0.487437186,0.35678392,0.393854722,0.252112312,0.756516425,0.942792108,-159.5555414
499,3,-1,-1,-1,0.246231156,0.427135678,0.15691963,0.298126549,0.843726205,1.085059949,-117.9345377
500,-1,0,0,0,-0.195979899,0.618090452,-0.191563917,0.272410134,0.721549369,0.957565154,178.2227233
